Tag,UserID,Answers,Accepted,Votes,Reputation,AvgAnswerLength,AvgAcceptedLength,LastActiveTime,Days,Score
generics,1221571,10,10,55,61015,271.1,356.2,1419945828,21,13.1304125
android,506796,12,18,26,4947,988,1931.888889,1418652027,36,13.11306
servlets,1705598,7,16,22,14678,895.7142857,1020.5625,1418127114,42,13.09848696
spring-mvc,571407,10,13,40,279389,566.8,528.2307692,1418582265,36,13.08385283
xml,2107876,24,22,32,11634,1046.75,1270.272727,1419959425,20,13.07493957
swing,2711488,9,13,37,23786,1236.222222,1260.615385,1413392909,96,13.03515614
hibernate,1231230,45,25,49,5536,789.1777778,576.24,1419867725,22,13.01784107
maven,1570834,7,12,35,3493,1488.285714,800.4166667,1419321310,28,12.99534947
android,2991525,2,12,20,3942,499.5,777.3333333,1406648872,175,12.97000286
arrays,2261424,2,9,28,4486,250,678.6666667,1409600643,140,12.96087955
android,3166846,12,18,25,2295,382.0833333,331.1666667,1413512865,95,12.907083
android,2290551,20,18,40,6042,565.35,500.5555556,1395528514,303,12.85248789
spring,869264,11,17,26,4718,710.8181818,865.4117647,1416304138,63,12.82112071
string,2353911,25,13,79,15709,654.68,618.3076923,1418909256,33,12.80208697
spring-mvc,1259109,18,17,40,11540,390.1111111,540,1416128601,65,12.79181757
xml,252228,5,13,25,52586,766.2,429.7692308,1418565610,37,12.78626194
json,51591,21,20,33,6847,1114.904762,1982,1416527009,60,12.75459024
jdbc,1707091,5,10,35,80764,481.2,409.9,1418322411,39,12.73336667
eclipse,2767703,0,2,33,1567,0,272,1414684297,82,12.686705
android,1207921,32,22,41,12480,597.46875,728.5,1417796570,46,12.58887463
android,250260,59,26,58,28458,651.3050847,724.7692308,1418768341,34,12.55471024
maven,2696260,3,10,27,16574,1083.666667,1576.1,1417957587,44,12.48903077
servlets,260990,18,17,38,124578,256,292.8823529,1419758091,23,12.458331
swing,300257,13,14,40,26928,1860.153846,3356.142857,1419620983,24,12.44665593
android,873165,2,6,36,6844,370.5,382.3333333,1419254311,29,12.41286
regex,3679490,78,25,86,17434,165.2051282,194.72,1419936648,21,12.40243811
web-services,383861,4,14,18,85155,834.5,676.8571429,1417822624,45,12.383
android,1965099,9,14,30,5122,686.8888889,728.3571429,1415124701,76,12.3780787
mysql,1025118,23,20,34,10308,608.9130435,822.2,1419316539,28,12.37588605
arrays,1081110,21,16,48,28216,689.6190476,1097.3125,1418694545,35,12.35908973
maven,2326492,0,1,34,468,0,373,1404143183,204,12.351015
eclipse,2326492,0,1,34,468,0,373,1404143183,204,12.351015
mysql,466862,7,12,32,22935,854.8571429,683.8333333,1418891021,33,12.34489579
jsp,1700321,2,10,23,13169,589,508.9,1415614290,71,12.33632083
hibernate,504956,10,14,32,8682,582.2,750.5714286,1418290380,40,12.29723833
arrays,3182664,18,17,37,16404,1709.611111,2088.058824,1412342078,109,12.29158771
android,2661118,18,15,46,6539,572.4444444,752.2666667,1395397597,305,12.28995227
android,2944616,8,4,98,4190,251.375,653.75,1411887956,114,12.27688333
swing,2365297,22,18,40,5448,382.6818182,408.7222222,1402824414,219,12.262941
android,995891,18,16,41,20741,1038.166667,1695.5625,1417209685,52,12.23548471
mysql,1065197,9,12,37,49705,1824.888889,737.25,1419432303,27,12.21743429
jar,2587435,3,11,23,40777,930.3333333,1777.818182,1416381111,62,12.21121393
generics,1305501,2,3,53,21402,1946.5,532.3333333,1398085813,274,12.209724
mysql,2144390,4,12,23,34733,552.25,1891.333333,1416944005,55,12.20962875
multithreading,1093528,15,13,48,45882,696.3333333,645.3846154,1419944667,21,12.1594525
android,3182091,15,14,43,2650,881.3333333,1246.142857,1418193873,41,12.1423931
generics,706317,0,1,33,1373,0,281,1412751584,104,12.00772
arraylist,706317,0,1,33,1373,0,281,1412751584,104,12.00772
eclipse,27905,30,22,34,8146,276.9333333,333.6363636,1418892999,33,12.00647885
string,1064245,15,12,52,14390,501.6,310.75,1419714989,23,11.94834889
sql,1707091,2,8,27,80744,456,445.25,1413306892,97,11.855036
arrays,2891664,15,13,46,11426,1279.333333,1480.076923,1417902333,44,11.84067857
android,2083078,2,9,24,11303,726.5,1509.666667,1412754186,104,11.83736864
spring-mvc,1000933,23,22,23,4125,1090.130435,938.9090909,1419857501,22,11.82616356
sql,2422776,5,10,31,35314,299.8,525.7,1419230492,29,11.81791333
swing,1022330,16,15,38,2614,688.875,747.4,1415621858,71,11.69689597
string,157247,3,9,27,324904,1138.666667,771.8888889,1418399163,39,11.66756625
string,1611055,0,1,32,17341,0,1051,1391160771,354,11.664425
arrays,2071828,8,10,40,20983,1088.125,1478.8,1416661111,59,11.66302778
android,2108972,41,27,25,2378,246.0487805,312.2222222,1418679215,35,11.64690463
arrays,2498956,11,6,82,7434,472.1818182,518.1666667,1419807704,22,11.60217353
mysql,2422776,11,12,39,35314,304.1818182,407.4166667,1419230492,29,11.5748087
hibernate,18122,4,8,34,15225,511,732.375,1412870893,103,11.55987333
maven,516167,13,12,44,8922,751.4615385,899.8333333,1391158909,354,11.529348
generics,1065197,11,8,62,49705,1118.818182,558.5,1419974682,20,11.52206105
sockets,139985,10,12,36,284075,1295.1,1440.916667,1419506804,26,11.50701273
arrays,2422776,27,11,89,35314,432.2962963,511.5454545,1419827058,22,11.46733066
xml,415448,67,25,61,58324,498.641791,817.76,1418935416,32,11.37688723
user-interface,3218114,15,13,43,30153,888.2,977.5384615,1407680959,163,11.36251768
string,641955,2,5,36,28801,806.5,1675.8,1418599729,36,11.33678214
sql,466862,10,12,35,22935,834.5,577.5833333,1419252807,29,11.31976091
android,1629362,0,2,29,2049,0,579,1406795112,173,11.313525
arrays,2464386,27,16,52,15069,1034.703704,1179.1875,1418793066,34,11.2771814
spring,4074715,6,13,21,5813,596.5,438.2307692,1418912233,33,11.21410789
multithreading,801894,101,27,84,2799,1085.851485,1355.296296,1419951936,21,11.20623398
multithreading,2111035,14,11,50,5801,1356,1642.727273,1416925657,56,11.2020634
spring,1869933,15,15,33,3485,819.8666667,899.9333333,1418687435,35,11.1990675
spring,103154,15,15,33,135258,455.0666667,435.8666667,1416325454,63,11.1990675
android,2833783,44,25,33,4705,415.3409091,407.92,1411828720,115,11.19502174
multithreading,2071828,5,9,32,20983,1683.4,1537.111111,1411819533,115,11.18004429
android,1844392,93,27,75,12882,539.7741935,735.3333333,1417685797,47,11.15198888
servlets,157882,1,7,23,537025,899,1449.714286,1408610395,152,11.11919812
multithreading,3080094,23,20,26,1845,2365.869565,1535.4,1417882049,45,11.0985093
string,57695,17,12,51,251832,513.0588235,1002.916667,1419325066,28,11.03107862
multithreading,2300597,14,7,80,19214,690,683.2857143,1417451050,50,11.01404833
android,3286163,6,13,20,1822,577.6666667,863.6923077,1399763127,254,10.97922184
generics,203907,0,2,28,295177,0,886,1396431202,293,10.97023
string,1997093,17,14,40,7691,549.1764706,541.0714286,1413801343,92,10.94717129
arrays,1927832,16,8,77,51471,416.8125,441.625,1419354408,27,10.93639833
hibernate,438154,11,11,40,103745,622.4545455,758.0909091,1411181747,122,10.92468
java-ee,2587435,0,10,12,40777,0,3707.2,1419103545,30,10.90939
arraylist,1081110,5,10,27,28216,531.2,635.6,1415424981,73,10.90246
spring,217324,7,11,29,35176,1015.428571,805.4545455,1417269879,52,10.90052028
spring,618087,7,11,29,5818,1551.285714,1485,1401721765,232,10.90052028
string,276052,3,9,24,176354,411,750.6666667,1419254760,29,10.8951525
spring,1167355,3,9,24,1567,929.3333333,785.5555556,1400850155,242,10.8951525
android,2209048,11,16,20,3380,416.6363636,599.9375,1417806604,45,10.89089481
hibernate,1464763,4,13,15,9654,329.75,326.5384615,1415647234,70,10.86809941
android,2964945,12,14,29,3993,1074.166667,1201.285714,1409294847,144,10.860255
spring-mvc,2898867,24,14,54,11596,1200.541667,994.7142857,1399145360,261,10.85336
spring,2149440,13,14,31,8127,741.4615385,1321.928571,1407757273,162,10.84461259
arrays,276052,1,7,22,176354,293,532.7142857,1419258368,29,10.818815
generics,3580294,10,9,47,5616,1532,1378,1418660067,36,10.81680632
spring,1003142,8,11,31,21610,622.375,485.1818182,1418723553,35,10.75845158
eclipse,101361,19,15,38,63080,418.6842105,394.2,1418895419,33,10.74287206
eclipse,2970947,34,16,60,61282,435.0882353,447.25,1419402273,27,10.7093152
spring,623358,16,15,32,2660,507.5,490.4666667,1418305093,40,10.70023306
regex,2736496,29,16,51,7501,1321.068966,1101.375,1405976272,182,10.69585067
android,2821954,3,13,12,2670,942,1169.384615,1416193552,64,10.66265688
jdbc,2422776,10,9,46,35314,243.9,389.7777778,1419230492,29,10.65419289
arraylist,1103872,4,8,30,84049,934,469.375,1418119228,42,10.64442
android,1973820,0,1,29,446,0,1139,1401633248,233,10.63454
swing,1768232,0,6,19,10341,0,722.8333333,1413923097,90,10.596515
regex,505154,0,7,17,80142,0,675.8571429,1398970033,263,10.58891
arraylist,1927832,8,9,39,51471,340.375,491.5555556,1414737030,81,10.57297235
hibernate,573032,24,20,24,22238,723.0833333,660.05,1419587673,25,10.56099091
jsp,2790364,84,27,58,4592,602.6428571,477.2962963,1417952973,44,10.50752554
spring,1194415,10,17,13,6426,309.6,277.9411765,1419335782,28,10.44891148
eclipse,871026,12,12,35,97684,200.8333333,220.5,1414787324,80,10.4354225
android,3558960,2,9,19,12302,278.5,407.7777778,1416455630,61,10.43298
string,1103872,3,6,33,84049,386.6666667,827.1666667,1414324551,86,10.38638
android,2300597,13,12,37,19214,271.4615385,420.3333333,1419633752,24,10.3758768
android,488241,9,15,17,29773,1293.555556,844.6,1419797990,22,10.34472812
string,1343161,8,8,43,28943,281.375,379,1409301154,144,10.3326825
multithreading,1441122,8,8,43,13614,1728,3272.5,1415141826,76,10.3326825
hibernate,1679310,11,14,24,32054,1255,1356.214286,1420143397,18,10.3004132
android,2954420,0,1,28,314,0,379,1404789415,196,10.291245
generics,430128,0,1,28,1586,0,712,1390585387,360,10.291245
eclipse,2954420,0,1,28,314,0,379,1404789415,196,10.291245
mysql,2970947,19,15,35,61282,521.7368421,587.4,1419828472,22,10.28851103
regex,363573,7,11,26,11688,611.7142857,899.3636364,1398433434,270,10.27114611
android,2825864,26,18,33,3439,469.1923077,812.6666667,1410496361,130,10.26156068
eclipse,1065197,0,7,16,49705,0,734,1412962791,101,10.245615
android,3126670,8,13,21,3181,771.75,1050.230769,1416055205,66,10.21911429
string,1587046,9,9,40,26569,693.8888889,763.1111111,1417888441,44,10.18672
jpa,380338,23,17,32,1922,264.1304348,298.6470588,1418566368,37,10.15095925
android,474189,14,14,29,26458,546.7142857,778.3571429,1417524520,49,10.1434975
jsp,1927832,11,12,31,51471,313.0909091,337.1666667,1419429646,27,10.14192522
eclipse,571407,8,10,32,279389,529.875,419.5,1415725770,69,10.13727222
android,2865949,3,9,21,3028,835,695.8888889,1418204233,41,10.12273875
tomcat,276232,12,14,25,6500,553.75,892,1418935507,32,10.12085038
multithreading,2193767,22,12,56,12154,519.7272727,807.75,1418207828,41,10.11874941
spring,732771,8,12,24,4007,883.5,1146.583333,1414929782,79,10.11522
swing,34088,4,9,24,160347,613.5,877.7777778,1418909170,33,10.09789269
android,2832883,9,14,19,3107,1716,1501.285714,1418635856,36,10.07949478
maven,116472,5,12,17,48059,908,505.75,1419157403,30,10.07908941
string,1065197,7,8,38,49705,675.2857143,597,1417644708,47,10.07462133
arraylist,992484,17,11,50,173798,1318.411765,1646.272727,1416805114,57,10.07134857
android,2003986,29,18,36,4766,542.1034483,808.8333333,1419859923,22,10.06875
eclipse,6309,7,13,18,461020,517.8571429,719.9230769,1419618049,24,10.022311
android,1719067,1,6,22,13055,355,670.8333333,1397200875,284,10.01603571
android,3933089,10,12,28,12189,683.6,736.75,1419670358,24,10.00899818
regex,1225328,9,10,34,20918,411.3333333,487.7,1417082013,54,9.996134211
user-interface,230513,12,9,48,144530,809.75,1385.777778,1419210006,29,9.984310714
spring,1066779,15,9,57,3003,913.6666667,1873.333333,1408430678,154,9.961239375
sql,22656,6,7,39,744456,802.6666667,803,1417370143,50,9.958980769
android,1343161,4,8,27,28943,251.5,440.125,1411383443,120,9.95783
multithreading,2891664,5,7,35,11426,1218,2452,1416358681,62,9.953472083
javascript,573032,12,16,17,22238,504.6666667,551.75,1418216627,41,9.947128571
android,2147481,0,4,21,4683,0,213.75,1392044638,344,9.925135
android,548225,1,7,19,223004,231,341.8571429,1418801206,34,9.917665625
generics,276052,0,6,17,176354,0,1070.833333,1419610832,25,9.909925
mysql,521799,2,11,12,55333,207,653.0909091,1417855530,45,9.905351923
servlets,2662489,25,20,21,5203,568.4,704.75,1416870423,56,9.894786667
spring,936676,1,9,14,1121,1329,1355.888889,1415531345,72,9.878373
spring,2357233,17,14,33,2003,946,1755.571429,1404381335,201,9.861916129
xml,22656,6,9,29,744456,490.8333333,637.5555556,1416915935,56,9.852162
xml,653856,7,11,24,71722,1790.428571,683.5454545,1402684422,220,9.851563333
android,2936153,8,14,16,2232,253.75,757.3571429,1419958134,21,9.844742727
android,1707091,12,9,47,80764,582.9166667,560.2222222,1414085516,88,9.837184286
multithreading,2541560,19,10,60,13442,281.7894737,351.2,1417163082,53,9.83037069
hibernate,3498062,5,11,19,8387,679,580.7272727,1408005902,159,9.821841563
android,429063,5,13,13,25142,899.8,774.3846154,1413563975,95,9.811038611
android,420015,6,12,18,14419,954.1666667,683,1417326503,51,9.78732
spring-mvc,204788,8,11,26,22047,807,735.5454545,1416688454,58,9.764702895
multithreading,3933089,4,8,26,12189,866.5,811.5,1419255507,29,9.728966667
user-interface,418556,17,9,61,114923,2196.294118,2947.333333,1417848642,45,9.711150577
regex,871026,8,8,39,97684,255.25,139.5,1419280095,28,9.6460925
json,653856,4,9,22,71722,1396.75,2078.777778,1408130360,157,9.622561154
regex,1707091,2,5,29,80764,659.5,761.2,1413837914,91,9.620307143
swing,1265660,3,9,19,11108,325,251.5555556,1402040287,228,9.60779625
javascript,3218114,15,16,20,30153,1215.866667,823.6875,1417766572,46,9.607372903
android,1440565,36,18,42,18850,381.6388889,498.5,1414864544,79,9.58774
arraylist,1003142,2,6,25,21610,225.5,562.1666667,1418468148,38,9.58067625
json,1816356,0,5,18,9233,0,777,1398926198,264,9.574235
netbeans,3482140,1,9,13,5294,1671,823.8888889,1419020248,31,9.5694075
generics,86989,45,15,74,49782,857.8444444,1052.8,1419535332,25,9.56062
arraylist,256196,12,11,34,150760,346.1666667,695.0909091,1419846428,22,9.492791957
android,1178337,18,13,37,4020,432.2777778,753.7692308,1416745425,58,9.473339032
multithreading,14955,3,7,25,119313,522.3333333,742.4285714,1417760232,46,9.4585365
regex,2235132,4,5,39,47378,233.25,177.4,1398180847,273,9.455183333
android,360211,7,11,22,15559,825.4285714,663.9090909,1416814923,57,9.431980556
android,3459206,13,13,27,1677,648.1538462,1259.769231,1411539161,118,9.4312225
eclipse,34088,22,14,39,160347,498.3181818,530.2142857,1419928106,21,9.407900833
generics,256196,30,12,67,150760,544.5333333,706.5,1419351044,28,9.405095714
spring-mvc,1869933,6,10,23,3485,950.3333333,700.8,1397336114,282,9.399678125
sql,101361,6,10,23,63080,285.6666667,381.2,1419148315,30,9.399678125
xml,3016153,2,8,18,19300,1840.5,1270.875,1418251745,40,9.383312
android,2670249,12,10,38,3008,314.6666667,355.2,1396430789,293,9.337618182
multithreading,1076640,8,7,43,15841,1326.75,1185.142857,1417816711,45,9.326977333
maven,84889,3,8,21,44265,1102.666667,376.5,1418410091,38,9.322181818
spring,1679863,1,7,17,92484,1197,632.5714286,1397123903,285,9.316899375
jsp,3545273,48,23,30,15522,867.0416667,1183.913043,1418113324,42,9.31218331
android,493939,2,9,15,54681,677,759.2222222,1419795886,22,9.309469091
android,1393766,8,8,37,40100,686,570.125,1419954482,21,9.3027975
regex,1715579,4,7,28,84870,469.75,477.2857143,1409585001,141,9.291580455
android,982852,4,7,28,5136,1461.5,576.1428571,1414930221,79,9.291580455
android,721079,17,15,25,16637,222.3529412,317.6,1418920334,33,9.267058594
sql,992484,11,10,35,173798,1145.727273,1260.2,1416533125,60,9.263761905
maven,1251233,0,1,25,353,0,68,1399578681,256,9.26136
html,573032,3,11,12,22238,663,391.5454545,1417107801,53,9.244164286
mysql,3282808,24,17,27,4685,392,568.5882353,1413385928,97,9.21611878
generics,2616073,2,4,32,11138,2834,1387,1417837304,45,9.212886667
regex,438154,12,10,37,103730,491.5833333,482.6,1415758227,69,9.181575
multithreading,13,1,5,22,113843,413,444.6,1409397439,143,9.171991667
spring-mvc,2149440,8,11,23,8127,610.375,1488,1407757273,162,9.168453684
sql,767881,4,9,20,13015,623.75,721.1111111,1404296387,202,9.147229615
servlets,573032,10,15,13,22238,507,612,1419508459,26,9.142416
hibernate,3545273,20,15,29,15522,769,1257.066667,1417117325,53,9.13707
swing,3933089,8,8,36,12189,627.875,673.375,1418632916,36,9.13115
android,844882,7,9,28,37018,499.8571429,517.1111111,1417984335,43,9.076471875
string,1003142,16,7,70,21610,298.5625,269.4285714,1418909193,33,9.047391957
sockets,22656,6,7,34,744456,1019.166667,735.2857143,1418893892,33,9.034725
mysql,1221571,10,10,31,61015,349.8,558.4,1419711961,23,9.0108725
tomcat,1299005,17,11,42,7426,472.8235294,621,1412365424,108,8.992421429
spring,1468919,9,13,17,2830,396.3333333,388.3846154,1417822947,45,8.978033409
hibernate,1291150,3,11,11,5136,484,651.7272727,1419867733,22,8.9744325
java-ee,1065197,8,11,22,49705,1871.25,1061.272727,1416611164,59,8.969703947
android,2660367,21,17,21,10345,692.9047619,860.4117647,1413973817,90,8.943080395
android,763080,5,6,35,13855,858.8,1066.833333,1399384706,259,8.936787273
swing,616460,7,7,37,17518,1069.285714,906.8571429,1397672089,278,8.9338175
string,2498956,6,3,71,7434,456,476.6666667,1419816662,22,8.921583333
spring,804812,0,1,24,524,0,658,1395303274,306,8.918065
eclipse,3189213,0,1,24,355,0,624,1398317691,271,8.918065
sockets,57695,13,13,24,251832,453.8461538,597.9230769,1419758061,23,8.91628
maven,460557,0,2,22,5452,0,400.5,1391638392,348,8.91046
eclipse,460557,0,2,22,5452,0,400.5,1391638392,348,8.91046
eclipse,1449199,4,9,19,19035,3349.25,2192.444444,1414588080,83,8.909563846
maven,1064245,9,12,20,14390,899.7777778,566.5,1418160309,41,8.882568571
xml,992484,9,12,20,173798,1651.777778,2845,1418710184,35,8.882568571
sql,2144390,7,10,23,34733,1005.428571,1164.3,1419303353,28,8.881447059
jsp,1291150,0,8,10,5136,0,674.625,1419772288,23,8.86483
generics,335858,6,7,33,307351,776,889.2857143,1419945876,21,8.849873846
arrays,2227526,1,8,13,3551,505,2077,1415554359,71,8.847724444
arrays,1343161,10,7,47,28943,381.6,307.8571429,1415968607,67,8.843680588
spring,2091925,12,11,30,3663,972.25,750.9090909,1392931538,333,8.836053696
android,1051783,3,9,16,8383,637.3333333,1334.555556,1396888314,288,8.8353825
arraylist,1343161,2,8,16,28943,694.5,420.25,1413458839,96,8.83404
